episode_num,timestep,episode_reward,episode_length
7171,12622,50,1
7172,12623,50,1
7173,12624,50,1
7174,12625,50,1
7175,12626,50,1
7176,12627,50,1
7177,12628,50,1
7178,12629,50,1
7179,12630,50,1
7180,12631,50,1
7181,12632,50,1
7182,12633,50,1
7183,12634,50,1
7184,12635,50,1
7185,12636,50,1
7186,12637,50,1
7187,12638,50,1
7188,12639,50,1
7189,12640,50,1
7190,12641,50,1
7191,12642,50,1
7192,12643,50,1
7193,12644,50,1
7194,12645,50,1
7195,12646,50,1
7196,12647,50,1
7197,12648,50,1
7198,12649,50,1
7199,12650,50,1
7200,12651,50,1
7201,12652,50,1
7202,12653,50,1
7203,12654,50,1
7204,12655,50,1
7205,12656,50,1
7206,12657,50,1
7207,12658,50,1
7208,12659,50,1
7209,12660,50,1
7210,12661,50,1
7211,12662,50,1
7212,12663,50,1
7213,12664,50,1
7214,12665,50,1
7215,12666,50,1
7216,12667,50,1
7217,12668,50,1
7218,12669,50,1
7219,12670,50,1
7220,12671,50,1
7221,12672,50,1
7222,12673,50,1
7223,12674,50,1
7224,12675,50,1
7225,12676,50,1
7226,12677,50,1
7227,12678,50,1
7228,12679,50,1
7229,12680,50,1
7230,12681,50,1
7231,12682,50,1
7232,12683,50,1
7233,12684,50,1
7234,12685,50,1
7235,12686,50,1
7236,12687,50,1
7237,12688,50,1
7238,12689,50,1
7239,12690,50,1
7240,12691,50,1
7241,12692,50,1
7242,12693,50,1
7243,12694,50,1
7244,12695,50,1
7245,12696,50,1
7246,12697,50,1
7247,12698,50,1
7248,12699,50,1
7249,12700,50,1
7250,12701,50,1
7251,12702,50,1
7252,12703,50,1
7253,12704,50,1
7254,12705,50,1
7255,12706,50,1
7256,12707,50,1
7257,12708,50,1
7258,12709,50,1
7259,12710,50,1
7260,12711,50,1
7261,12712,50,1
7262,12713,50,1
7263,12714,50,1
7264,12715,50,1
7265,12716,50,1
7266,12717,50,1
7267,12718,50,1
7268,12719,50,1
7269,12720,50,1
7270,12721,50,1
7271,12722,50,1
7272,12723,50,1
7273,12724,50,1
7274,12725,50,1
7275,12726,50,1
7276,12727,50,1
7277,12728,50,1
7278,12729,50,1
7279,12730,50,1
7280,12731,50,1
7281,12732,50,1
7282,12733,50,1
7283,12734,50,1
7284,12735,50,1
7285,12736,50,1
7286,12737,50,1
7287,12738,50,1
7288,12739,50,1
7289,12740,50,1
7290,12741,50,1
7291,12742,50,1
7292,12743,50,1
7293,12744,50,1
7294,12745,50,1
7295,12746,50,1
7296,12747,50,1
7297,12748,50,1
7298,12749,50,1
7299,12750,50,1
7300,12751,50,1
7301,12752,50,1
7302,12753,50,1
7303,12754,50,1
7304,12755,50,1
7305,12756,50,1
7306,12757,50,1
7307,12758,50,1
7308,12759,50,1
7309,12760,50,1
7310,12761,50,1
7311,12762,50,1
7312,12763,50,1
7313,12764,50,1
7314,12765,50,1
7315,12766,50,1
7316,12767,50,1
7317,12768,50,1
7318,12769,50,1
7319,12770,50,1
7320,12771,50,1
7321,12772,50,1
7322,12773,50,1
7323,12774,50,1
7324,12775,50,1
7325,12776,50,1
7326,12777,50,1
7327,12778,50,1
7328,12779,50,1
7329,12780,50,1
7330,12781,50,1
7331,12782,50,1
7332,12783,50,1
7333,12784,50,1
7334,12785,50,1
7335,12786,50,1
7336,12787,50,1
7337,12788,50,1
7338,12789,50,1
7339,12790,50,1
7340,12791,50,1
7341,12792,50,1
7342,12793,50,1
7343,12794,50,1
7344,12795,50,1
7345,12796,50,1
7346,12797,50,1
7347,12798,50,1
7348,12799,50,1
7349,12800,50,1
7350,12801,50,1
7351,12802,50,1
7352,12803,50,1
7353,12804,50,1
7354,12805,50,1
7355,12806,50,1
7356,12807,50,1
7357,12808,50,1
7358,12809,50,1
7359,12810,50,1
7360,12811,50,1
7361,12812,50,1
7362,12813,50,1
7363,12814,50,1
7364,12815,50,1
7365,12816,50,1
7366,12817,50,1
7367,12818,50,1
7368,12819,50,1
7369,12820,50,1
7370,12821,50,1
7371,12822,50,1
7372,12823,50,1
7373,12824,50,1
7374,12825,50,1
7375,12826,50,1
7376,12827,50,1
7377,12828,50,1
7378,12829,50,1
7379,12830,50,1
7380,12831,50,1
7381,12832,50,1
7382,12833,50,1
7383,12834,50,1
7384,12835,50,1
7385,12836,50,1
7386,12837,50,1
7387,12838,50,1
7388,12839,50,1
7389,12840,50,1
7390,12841,50,1
7391,12842,50,1
7392,12843,50,1
7393,12844,50,1
7394,12845,50,1
7395,12846,50,1
7396,12847,50,1
7397,12848,50,1
7398,12849,50,1
7399,12850,50,1
7400,12851,50,1
7401,12852,50,1
7402,12853,50,1
7403,12854,50,1
7404,12855,50,1
7405,12856,50,1
7406,12857,50,1
7407,12858,50,1
7408,12859,50,1
7409,12860,50,1
7410,12861,50,1
7411,12862,50,1
7412,12863,50,1
7413,12864,50,1
7414,12865,50,1
7415,12866,50,1
7416,12867,50,1
7417,12868,50,1
7418,12869,50,1
7419,12870,50,1
7420,12871,50,1
7421,12872,50,1
7422,12873,50,1
7423,12874,50,1
7424,12875,50,1
7425,12876,50,1
7426,12877,50,1
7427,12878,50,1
7428,12879,50,1
7429,12880,50,1
7430,12881,50,1
7431,12882,50,1
7432,12883,50,1
7433,12884,50,1
7434,12885,50,1
7435,12886,50,1
7436,12887,50,1
7437,12888,50,1
7438,12889,50,1
7439,12890,50,1
7440,12891,50,1
7441,12892,50,1
7442,12893,50,1
7443,12894,50,1
7444,12895,50,1
7445,12896,50,1
7446,12897,50,1
7447,12898,50,1
7448,12899,50,1
7449,12900,50,1
7450,12901,50,1
7451,12902,50,1
7452,12903,50,1
7453,12904,50,1
7454,12905,50,1
7455,12906,50,1
7456,12907,50,1
7457,12908,50,1
7458,12909,50,1
7459,12910,50,1
7460,12911,50,1
7461,12912,50,1
7462,12913,50,1
7463,12914,50,1
7464,12915,50,1
7465,12916,50,1
7466,12917,50,1
7467,12918,50,1
7468,12919,50,1
7469,12920,50,1
7470,12921,50,1
7471,12922,50,1
7472,12923,50,1
7473,12924,50,1
7474,12925,50,1
7475,12926,50,1
7476,12927,50,1
7477,12928,50,1
7478,12929,50,1
7479,12930,50,1
7480,12931,50,1
7481,12932,50,1
7482,12933,50,1
7483,12934,50,1
7484,12935,50,1
7485,12936,50,1
7486,12937,50,1
7487,12938,50,1
7488,12939,50,1
7489,12940,50,1
7490,12941,50,1
7491,12942,50,1
7492,12943,50,1
7493,12944,50,1
7494,12945,50,1
7495,12946,50,1
7496,12947,50,1
7497,12948,50,1
7498,12949,50,1
7499,12950,50,1
7500,12951,50,1
7501,12952,50,1
7502,12953,50,1
7503,12954,50,1
7504,12955,50,1
7505,12956,50,1
7506,12957,50,1
7507,12958,50,1
7508,12959,50,1
7509,12960,50,1
7510,12961,50,1
7511,12962,50,1
7512,12963,50,1
7513,12964,50,1
7514,12965,50,1
7515,12966,50,1
7516,12967,50,1
7517,12968,50,1
7518,12969,50,1
7519,12970,50,1
7520,12971,50,1
7521,12972,50,1
7522,12973,50,1
7523,12974,50,1
7524,12975,50,1
7525,12976,50,1
7526,12977,50,1
7527,12978,50,1
7528,12979,50,1
7529,12980,50,1
7530,12981,50,1
7531,12982,50,1
7532,12983,50,1
7533,12984,50,1
7534,12985,50,1
7535,12986,50,1
7536,12987,50,1
7537,12988,50,1
7538,12989,50,1
7539,12990,50,1
7540,12991,50,1
7541,12992,50,1
7542,12993,50,1
7543,12994,50,1
7544,12995,50,1
7545,12996,50,1
7546,12997,50,1
7547,12998,50,1
7548,12999,50,1
7549,13000,50,1
7550,13001,50,1
7551,13002,50,1
7552,13003,50,1
7553,13004,50,1
7554,13005,50,1
7555,13006,50,1
7556,13007,50,1
7557,13008,50,1
7558,13009,50,1
7559,13010,50,1
7560,13011,50,1
7561,13012,50,1
7562,13013,50,1
7563,13014,50,1
7564,13015,50,1
7565,13016,50,1
7566,13017,50,1
7567,13018,50,1
7568,13019,50,1
7569,13020,50,1
7570,13021,50,1
7571,13022,50,1
7572,13023,50,1
7573,13024,50,1
7574,13025,50,1
7575,13026,50,1
7576,13027,50,1
7577,13028,50,1
7578,13029,50,1
7579,13030,50,1
7580,13031,50,1
7581,13032,50,1
7582,13033,50,1
7583,13034,50,1
7584,13035,50,1
7585,13036,50,1
7586,13037,50,1
7587,13038,50,1
7588,13039,50,1
7589,13040,50,1
7590,13041,50,1
7591,13042,50,1
7592,13043,50,1
7593,13044,50,1
7594,13045,50,1
7595,13046,50,1
7596,13047,50,1
7597,13048,50,1
7598,13049,50,1
7599,13050,50,1
7600,13051,50,1
7601,13052,50,1
7602,13053,50,1
7603,13054,50,1
7604,13055,50,1
7605,13056,50,1
7606,13057,50,1
7607,13058,50,1
7608,13059,50,1
7609,13060,50,1
7610,13061,50,1
7611,13062,50,1
7612,13063,50,1
7613,13064,50,1
7614,13065,50,1
7615,13066,50,1
7616,13067,50,1
7617,13068,50,1
7618,13069,50,1
7619,13070,50,1
7620,13071,50,1
7621,13072,50,1
7622,13073,50,1
7623,13074,50,1
7624,13075,50,1
7625,13076,50,1
7626,13077,50,1
7627,13078,50,1
7628,13079,50,1
7629,13080,50,1
7630,13081,50,1
7631,13082,50,1
7632,13083,50,1
7633,13084,50,1
7634,13085,50,1
7635,13086,50,1
7636,13087,50,1
7637,13088,50,1
7638,13089,50,1
7639,13090,50,1
7640,13091,50,1
7641,13092,50,1
7642,13093,50,1
7643,13094,50,1
7644,13095,50,1
7645,13096,50,1
7646,13097,50,1
7647,13098,50,1
7648,13099,50,1
7649,13100,50,1
7650,13101,50,1
7651,13102,50,1
7652,13103,50,1
7653,13104,50,1
7654,13105,50,1
7655,13106,50,1
7656,13107,50,1
7657,13108,50,1
7658,13109,50,1
7659,13110,50,1
7660,13111,50,1
7661,13112,50,1
7662,13113,50,1
7663,13114,50,1
7664,13115,50,1
7665,13116,50,1
7666,13117,50,1
7667,13118,50,1
7668,13119,50,1
7669,13120,50,1
7670,13121,50,1
7671,13122,50,1
7672,13123,50,1
7673,13124,50,1
7674,13125,50,1
7675,13126,50,1
7676,13127,50,1
7677,13128,50,1
7678,13129,50,1
7679,13130,50,1
7680,13131,50,1
7681,13132,50,1
7682,13133,50,1
7683,13134,50,1
7684,13135,50,1
7685,13136,50,1
7686,13137,50,1
7687,13138,50,1
7688,13139,50,1
7689,13140,50,1
7690,13141,50,1
7691,13142,50,1
7692,13143,50,1
7693,13144,50,1
7694,13145,50,1
7695,13146,50,1
7696,13147,50,1
7697,13148,50,1
7698,13149,50,1
7699,13150,50,1
7700,13151,50,1
7701,13152,50,1
7702,13153,50,1
7703,13154,50,1
7704,13155,50,1
7705,13156,50,1
7706,13157,50,1
7707,13158,50,1
7708,13159,50,1
7709,13160,50,1
7710,13161,50,1
7711,13162,50,1
7712,13163,50,1
7713,13164,50,1
7714,13165,50,1
7715,13166,50,1
7716,13167,50,1
7717,13168,50,1
7718,13169,50,1
7719,13170,50,1
7720,13171,50,1
7721,13172,50,1
7722,13173,50,1
7723,13174,50,1
7724,13175,50,1
7725,13176,50,1
7726,13177,50,1
7727,13178,50,1
7728,13179,50,1
7729,13180,50,1
7730,13181,50,1
7731,13182,50,1
7732,13183,50,1
7733,13184,50,1
7734,13185,50,1
7735,13186,50,1
7736,13187,50,1
7737,13188,50,1
7738,13189,50,1
7739,13190,50,1
7740,13191,50,1
7741,13192,50,1
7742,13193,50,1
7743,13194,50,1
7744,13195,50,1
7745,13196,50,1
7746,13197,50,1
7747,13198,50,1
7748,13199,50,1
7749,13200,50,1
7750,13201,50,1
7751,13202,50,1
7752,13203,50,1
7753,13204,50,1
7754,13205,50,1
7755,13206,50,1
7756,13207,50,1
7757,13208,50,1
7758,13209,50,1
7759,13210,50,1
7760,13211,50,1
7761,13212,50,1
7762,13213,50,1
7763,13214,50,1
7764,13215,50,1
7765,13216,50,1
7766,13217,50,1
7767,13218,50,1
7768,13219,50,1
7769,13220,50,1
7770,13221,50,1
7771,13222,50,1
7772,13223,50,1
7773,13224,50,1
7774,13225,50,1
7775,13226,50,1
7776,13227,50,1
7777,13228,50,1
7778,13229,50,1
7779,13230,50,1
7780,13231,50,1
7781,13232,50,1
7782,13233,50,1
7783,13234,50,1
7784,13235,50,1
7785,13236,50,1
7786,13237,50,1
7787,13238,50,1
7788,13239,50,1
7789,13240,50,1
7790,13241,50,1
7791,13242,50,1
7792,13243,50,1
7793,13244,50,1
7794,13245,50,1
7795,13246,50,1
7796,13247,50,1
7797,13248,50,1
7798,13249,50,1
7799,13250,50,1
7800,13251,50,1
7801,13252,50,1
7802,13253,50,1
7803,13254,50,1
7804,13255,50,1
7805,13256,50,1
7806,13257,50,1
7807,13258,50,1
7808,13259,50,1
7809,13260,50,1
7810,13261,50,1
7811,13262,50,1
7812,13263,50,1
7813,13264,50,1
7814,13265,50,1
7815,13266,50,1
7816,13267,50,1
7817,13268,50,1
7818,13269,50,1
7819,13270,50,1
7820,13271,50,1
7821,13272,50,1
7822,13273,50,1
7823,13274,50,1
7824,13275,50,1
7825,13276,50,1
7826,13277,50,1
7827,13278,50,1
7828,13279,50,1
7829,13280,50,1
7830,13281,50,1
7831,13282,50,1
7832,13283,50,1
7833,13284,50,1
7834,13285,50,1
7835,13286,50,1
7836,13287,50,1
7837,13288,50,1
7838,13289,50,1
7839,13290,50,1
7840,13291,50,1
7841,13292,50,1
7842,13293,50,1
7843,13294,50,1
7844,13295,50,1
7845,13296,50,1
7846,13297,50,1
7847,13298,50,1
7848,13299,50,1
7849,13300,50,1
7850,13301,50,1
7851,13302,50,1
7852,13303,50,1
7853,13304,50,1
7854,13305,50,1
7855,13306,50,1
7856,13307,50,1
7857,13308,50,1
7858,13309,50,1
7859,13310,50,1
7860,13311,50,1
7861,13312,50,1
7862,13313,50,1
7863,13314,50,1
7864,13315,50,1
7865,13316,50,1
7866,13317,50,1
7867,13318,50,1
7868,13319,50,1
7869,13320,50,1
7870,13321,50,1
7871,13322,50,1
7872,13323,50,1
7873,13324,50,1
7874,13325,50,1
7875,13326,50,1
7876,13327,50,1
7877,13328,50,1
7878,13329,50,1
7879,13330,50,1
7880,13331,50,1
7881,13332,50,1
7882,13333,50,1
7883,13334,50,1
7884,13335,50,1
7885,13336,50,1
7886,13337,50,1
7887,13338,50,1
7888,13339,50,1
7889,13340,50,1
7890,13341,50,1
7891,13342,50,1
7892,13343,50,1
7893,13344,50,1
7894,13345,50,1
7895,13346,50,1
7896,13347,50,1
7897,13348,50,1
7898,13349,50,1
7899,13350,50,1
7900,13351,50,1
7901,13352,50,1
7902,13353,50,1
7903,13354,50,1
7904,13355,50,1
7905,13356,50,1
7906,13357,50,1
7907,13358,50,1
7908,13359,50,1
7909,13360,50,1
7910,13361,50,1
7911,13362,50,1
7912,13363,50,1
7913,13364,50,1
7914,13365,50,1
7915,13366,50,1
7916,13367,50,1
7917,13368,50,1
7918,13369,50,1
7919,13370,50,1
7920,13371,50,1
7921,13372,50,1
7922,13373,50,1
7923,13374,50,1
7924,13375,50,1
7925,13376,50,1
7926,13377,50,1
7927,13378,50,1
7928,13379,50,1
7929,13380,50,1
7930,13381,50,1
7931,13382,50,1
7932,13383,50,1
7933,13384,50,1
7934,13385,50,1
7935,13386,50,1
7936,13387,50,1
7937,13388,50,1
7938,13389,50,1
7939,13390,50,1
7940,13391,50,1
7941,13392,50,1
7942,13393,50,1
7943,13394,50,1
7944,13395,50,1
7945,13396,50,1
7946,13397,50,1
7947,13398,50,1
7948,13399,50,1
7949,13400,50,1
7950,13401,50,1
7951,13402,50,1
7952,13403,50,1
7953,13404,50,1
7954,13405,50,1
7955,13406,50,1
7956,13407,50,1
7957,13408,50,1
7958,13409,50,1
7959,13410,50,1
7960,13411,50,1
7961,13412,50,1
7962,13413,50,1
7963,13414,50,1
7964,13415,50,1
7965,13416,50,1
7966,13417,50,1
7967,13418,50,1
7968,13419,50,1
7969,13420,50,1
7970,13421,50,1
7971,13422,50,1
7972,13423,50,1
7973,13424,50,1
7974,13425,50,1
7975,13426,50,1
7976,13427,50,1
7977,13428,50,1
7978,13429,50,1
7979,13430,50,1
7980,13431,50,1
7981,13432,50,1
7982,13433,50,1
7983,13434,50,1
7984,13435,50,1
7985,13436,50,1
7986,13437,50,1
7987,13438,50,1
7988,13439,50,1
7989,13440,50,1
7990,13441,50,1
7991,13442,50,1
7992,13443,50,1
7993,13444,50,1
7994,13445,50,1
7995,13446,50,1
7996,13447,50,1
7997,13448,50,1
7998,13449,50,1
7999,13450,50,1
8000,13451,50,1
8001,13452,50,1
8002,13453,50,1
8003,13454,50,1
8004,13455,50,1
8005,13456,50,1
8006,13457,50,1
8007,13458,50,1
8008,13459,50,1
8009,13460,50,1
8010,13461,50,1
8011,13462,50,1
8012,13463,50,1
8013,13464,50,1
8014,13465,50,1
8015,13466,50,1
8016,13467,50,1
8017,13468,50,1
8018,13469,50,1
8019,13470,50,1
8020,13471,50,1
8021,13472,50,1
8022,13473,50,1
8023,13474,50,1
8024,13475,50,1
8025,13476,50,1
8026,13477,50,1
8027,13478,50,1
8028,13479,50,1
8029,13480,50,1
8030,13481,50,1
8031,13482,50,1
8032,13483,50,1
8033,13484,50,1
8034,13485,50,1
8035,13486,50,1
8036,13487,50,1
8037,13488,50,1
8038,13489,50,1
8039,13490,50,1
8040,13491,50,1
8041,13492,50,1
8042,13493,50,1
8043,13494,50,1
8044,13495,50,1
8045,13496,50,1
8046,13497,50,1
8047,13498,50,1
8048,13499,50,1
8049,13500,50,1
8050,13501,50,1
8051,13502,50,1
8052,13503,50,1
8053,13504,50,1
8054,13505,50,1
8055,13506,50,1
8056,13507,50,1
8057,13508,50,1
8058,13509,50,1
8059,13510,50,1
8060,13511,50,1
8061,13512,50,1
8062,13513,50,1
8063,13514,50,1
8064,13515,50,1
8065,13516,50,1
8066,13517,50,1
8067,13518,50,1
8068,13519,50,1
8069,13520,50,1
8070,13521,50,1
8071,13522,50,1
8072,13523,50,1
8073,13524,50,1
8074,13525,50,1
8075,13526,50,1
8076,13527,50,1
8077,13528,50,1
8078,13529,50,1
8079,13530,50,1
8080,13531,50,1
8081,13532,50,1
8082,13533,50,1
8083,13534,50,1
8084,13535,50,1
8085,13536,50,1
8086,13537,50,1
8087,13538,50,1
8088,13539,50,1
8089,13540,50,1
8090,13541,50,1
8091,13542,50,1
8092,13543,50,1
8093,13544,50,1
8094,13545,50,1
8095,13546,50,1
8096,13547,50,1
8097,13548,50,1
8098,13549,50,1
8099,13550,50,1
8100,13551,50,1
8101,13552,50,1
8102,13553,50,1
8103,13554,50,1
8104,13555,50,1
8105,13556,50,1
8106,13557,50,1
8107,13558,50,1
8108,13559,50,1
8109,13560,50,1
8110,13561,50,1
8111,13562,50,1
8112,13563,50,1
8113,13564,50,1
8114,13565,50,1
8115,13566,50,1
8116,13567,50,1
8117,13568,50,1
8118,13569,50,1
8119,13570,50,1
8120,13571,50,1
8121,13572,50,1
8122,13573,50,1
8123,13574,50,1
8124,13575,50,1
8125,13576,50,1
8126,13577,50,1
8127,13578,50,1
8128,13579,50,1
8129,13580,50,1
8130,13581,50,1
8131,13582,50,1
8132,13583,50,1
8133,13584,50,1
8134,13585,50,1
8135,13586,50,1
8136,13587,50,1
8137,13588,50,1
8138,13589,50,1
8139,13590,50,1
8140,13591,50,1
8141,13592,50,1
8142,13593,50,1
8143,13594,50,1
8144,13595,50,1
8145,13596,50,1
8146,13597,50,1
8147,13598,50,1
8148,13599,50,1
8149,13600,50,1
8150,13601,50,1
8151,13602,50,1
8152,13603,50,1
8153,13604,50,1
8154,13605,50,1
8155,13606,50,1
8156,13607,50,1
8157,13608,50,1
8158,13609,50,1
8159,13610,50,1
8160,13611,50,1
8161,13612,50,1
8162,13613,50,1
8163,13614,50,1
8164,13615,50,1
8165,13616,50,1
8166,13617,50,1
8167,13618,50,1
8168,13619,50,1
8169,13620,50,1
8170,13621,50,1
8171,13622,50,1
8172,13623,50,1
8173,13624,50,1
8174,13625,50,1
8175,13626,50,1
8176,13627,50,1
8177,13628,50,1
8178,13629,50,1
8179,13630,50,1
8180,13631,50,1
8181,13632,50,1
8182,13633,50,1
8183,13634,50,1
8184,13635,50,1
8185,13636,50,1
8186,13637,50,1
8187,13638,50,1
8188,13639,50,1
8189,13640,50,1
8190,13641,50,1
8191,13642,50,1
8192,13643,50,1
8193,13644,50,1
8194,13645,50,1
8195,13646,50,1
8196,13647,50,1
8197,13648,50,1
8198,13649,50,1
8199,13650,50,1
8200,13651,50,1
8201,13652,50,1
8202,13653,50,1
8203,13654,50,1
8204,13655,50,1
8205,13656,50,1
8206,13657,50,1
8207,13658,50,1
8208,13659,50,1
8209,13660,50,1
8210,13661,50,1
8211,13662,50,1
8212,13663,50,1
8213,13664,50,1
8214,13665,50,1
8215,13666,50,1
8216,13667,50,1
8217,13668,50,1
8218,13669,50,1
8219,13670,50,1
8220,13671,50,1
8221,13672,50,1
8222,13673,50,1
8223,13674,50,1
8224,13675,50,1
8225,13676,50,1
8226,13677,50,1
8227,13678,50,1
8228,13679,50,1
8229,13680,50,1
8230,13681,50,1
8231,13682,50,1
8232,13683,50,1
8233,13684,50,1
8234,13685,50,1
8235,13686,50,1
8236,13687,50,1
8237,13688,50,1
8238,13689,50,1
8239,13690,50,1
8240,13691,50,1
8241,13692,50,1
8242,13693,50,1
8243,13694,50,1
8244,13695,50,1
8245,13696,50,1
8246,13697,50,1
8247,13698,50,1
8248,13699,50,1
8249,13700,50,1
8250,13701,50,1
8251,13702,50,1
8252,13703,50,1
8253,13704,50,1
8254,13705,50,1
8255,13706,50,1
8256,13707,50,1
8257,13708,50,1
8258,13709,50,1
8259,13710,50,1
8260,13711,50,1
8261,13712,50,1
8262,13713,50,1
8263,13714,50,1
8264,13715,50,1
8265,13716,50,1
8266,13717,50,1
8267,13718,50,1
8268,13719,50,1
8269,13720,50,1
8270,13721,50,1
8271,13722,50,1
8272,13723,50,1
8273,13724,50,1
8274,13725,50,1
8275,13726,50,1
8276,13727,50,1
8277,13728,50,1
8278,13729,50,1
8279,13730,50,1
8280,13731,50,1
8281,13732,50,1
8282,13733,50,1
8283,13734,50,1
8284,13735,50,1
8285,13736,50,1
8286,13737,50,1
8287,13738,50,1
8288,13739,50,1
8289,13740,50,1
8290,13741,50,1
8291,13742,50,1
8292,13743,50,1
8293,13744,50,1
8294,13745,50,1
8295,13746,50,1
8296,13747,50,1
8297,13748,50,1
8298,13749,50,1
8299,13750,50,1
8300,13751,50,1
8301,13752,50,1
8302,13753,50,1
8303,13754,50,1
8304,13755,50,1
8305,13756,50,1
8306,13757,50,1
8307,13758,50,1
8308,13759,50,1
8309,13760,50,1
8310,13761,50,1
8311,13762,50,1
8312,13763,50,1
8313,13764,50,1
8314,13765,50,1
8315,13766,50,1
8316,13767,50,1
8317,13768,50,1
8318,13769,50,1
8319,13770,50,1
8320,13771,50,1
8321,13772,50,1
8322,13773,50,1
8323,13774,50,1
8324,13775,50,1
8325,13776,50,1
8326,13777,50,1
8327,13778,50,1
8328,13779,50,1
8329,13780,50,1
8330,13781,50,1
8331,13782,50,1
8332,13783,50,1
8333,13784,50,1
8334,13785,50,1
8335,13786,50,1
8336,13787,50,1
8337,13788,50,1
8338,13789,50,1
8339,13790,50,1
8340,13791,50,1
8341,13792,50,1
8342,13793,50,1
8343,13794,50,1
8344,13795,50,1
8345,13796,50,1
8346,13797,50,1
8347,13798,50,1
8348,13799,50,1
8349,13800,50,1
8350,13801,50,1
8351,13802,50,1
8352,13803,50,1
8353,13804,50,1
8354,13805,50,1
8355,13806,50,1
8356,13807,50,1
8357,13808,50,1
8358,13809,50,1
8359,13810,50,1
8360,13811,50,1
8361,13812,50,1
8362,13813,50,1
8363,13814,50,1
8364,13815,50,1
8365,13816,50,1
8366,13817,50,1
8367,13818,50,1
8368,13819,50,1
8369,13820,50,1
8370,13821,50,1
8371,13822,50,1
8372,13823,50,1
8373,13824,50,1
8374,13825,50,1
8375,13826,50,1
8376,13827,50,1
8377,13828,50,1
8378,13829,50,1
8379,13830,50,1
8380,13831,50,1
8381,13832,50,1
8382,13833,50,1
8383,13834,50,1
8384,13835,50,1
8385,13836,50,1
8386,13837,50,1
8387,13838,50,1
8388,13839,50,1
8389,13840,50,1
8390,13841,50,1
8391,13842,50,1
8392,13843,50,1
8393,13844,50,1
8394,13845,50,1
8395,13846,50,1
8396,13847,50,1
8397,13848,50,1
8398,13849,50,1
8399,13850,50,1
8400,13851,50,1
8401,13852,50,1
8402,13853,50,1
8403,13854,50,1
8404,13855,50,1
8405,13856,50,1
8406,13857,50,1
8407,13858,50,1
8408,13859,50,1
8409,13860,50,1
8410,13861,50,1
8411,13862,50,1
8412,13863,50,1
8413,13864,50,1
8414,13865,50,1
8415,13866,50,1
8416,13867,50,1
8417,13868,50,1
8418,13869,50,1
8419,13870,50,1
8420,13871,50,1
8421,13872,50,1
8422,13873,50,1
8423,13874,50,1
8424,13875,50,1
8425,13876,50,1
8426,13877,50,1
8427,13878,50,1
8428,13879,50,1
8429,13880,50,1
8430,13881,50,1
8431,13882,50,1
8432,13883,50,1
8433,13884,50,1
8434,13885,50,1
8435,13886,50,1
8436,13887,50,1
8437,13888,50,1
8438,13889,50,1
8439,13890,50,1
8440,13891,50,1
8441,13892,50,1
8442,13893,50,1
8443,13894,50,1
8444,13895,50,1
8445,13896,50,1
8446,13897,50,1
8447,13898,50,1
8448,13899,50,1
8449,13900,50,1
8450,13901,50,1
8451,13902,50,1
8452,13903,50,1
8453,13904,50,1
8454,13905,50,1
8455,13906,50,1
8456,13907,50,1
8457,13908,50,1
8458,13909,50,1
8459,13910,50,1
8460,13911,50,1
8461,13912,50,1
8462,13913,50,1
8463,13914,50,1
8464,13915,50,1
8465,13916,50,1
8466,13917,50,1
8467,13918,50,1
8468,13919,50,1
8469,13920,50,1
8470,13921,50,1
8471,13922,50,1
8472,13923,50,1
8473,13924,50,1
8474,13925,50,1
8475,13926,50,1
8476,13927,50,1
8477,13928,50,1
8478,13929,50,1
8479,13930,50,1
8480,13931,50,1
8481,13932,50,1
8482,13933,50,1
8483,13934,50,1
8484,13935,50,1
8485,13936,50,1
8486,13937,50,1
8487,13938,50,1
8488,13939,50,1
8489,13940,50,1
8490,13941,50,1
8491,13942,50,1
8492,13943,50,1
8493,13944,50,1
8494,13945,50,1
8495,13946,50,1
8496,13947,50,1
8497,13948,50,1
8498,13949,50,1
8499,13950,50,1
8500,13951,50,1
8501,13952,50,1
8502,13953,50,1
8503,13954,50,1
8504,13955,50,1
8505,13956,50,1
8506,13957,50,1
8507,13958,50,1
8508,13959,50,1
8509,13960,50,1
8510,13961,50,1
8511,13962,50,1
8512,13963,50,1
8513,13964,50,1
8514,13965,50,1
8515,13966,50,1
8516,13967,50,1
8517,13968,50,1
8518,13969,50,1
8519,13970,50,1
8520,13971,50,1
8521,13972,50,1
8522,13973,50,1
8523,13974,50,1
8524,13975,50,1
8525,13976,50,1
8526,13977,50,1
8527,13978,50,1
8528,13979,50,1
8529,13980,50,1
8530,13981,50,1
8531,13982,50,1
8532,13983,50,1
8533,13984,50,1
8534,13985,50,1
8535,13986,50,1
8536,13987,50,1
8537,13988,50,1
8538,13989,50,1
8539,13990,50,1
8540,13991,50,1
8541,13992,50,1
8542,13993,50,1
8543,13994,50,1
8544,13995,50,1
8545,13996,50,1
8546,13997,50,1
8547,13998,50,1
8548,13999,50,1
8549,14000,50,1
8550,14001,50,1
8551,14002,50,1
8552,14003,50,1
8553,14004,50,1
8554,14005,50,1
8555,14006,50,1
8556,14007,50,1
8557,14008,50,1
8558,14009,50,1
8559,14010,50,1
8560,14011,50,1
8561,14012,50,1
8562,14013,50,1
8563,14014,50,1
8564,14015,50,1
8565,14016,50,1
8566,14017,50,1
8567,14018,50,1
8568,14019,50,1
